num_processes,avg_burst,avg_priority,algorithm,avg_waiting,avg_turnaround
21,9.286,2.19,SJF,60.619,69.905
21,9.286,2.19,SRTF,21.476,30.762
21,9.286,2.19,RR,44.619,53.905
21,9.286,2.19,Priority,71.286,80.571
13,13.308,2.538,FCFS,131.615,144.923
13,13.308,2.538,SJF,47.231,60.538
13,13.308,2.538,SRTF,19.692,33.0
13,13.308,2.538,RR,41.769,55.077
13,13.308,2.538,Priority,82.077,95.385
28,5.464,2.357,FCFS,107.214,112.679
28,5.464,2.357,SJF,25.464,30.929
28,5.464,2.357,SRTF,25.464,30.929
28,5.464,2.357,RR,45.143,50.607
28,5.464,2.357,Priority,33.107,38.571
17,5.059,2.471,FCFS,21.412,26.471
17,5.059,2.471,SJF,13.412,18.471
17,5.059,2.471,SRTF,12.176,17.235
17,5.059,2.471,RR,24.941,30.0
17,5.059,2.471,Priority,23.353,28.412
47,20.809,3.489,FCFS,466.021,486.83
47,20.809,3.489,SJF,294.809,315.617
47,20.809,3.489,SRTF,294.766,315.574
47,20.809,3.489,RR,593.149,613.957
47,20.809,3.489,Priority,596.191,617.0
41,4.268,2.171,FCFS,117.024,121.293
41,4.268,2.171,SJF,60.293,64.561
41,4.268,2.171,SRTF,33.439,37.707
41,4.268,2.171,RR,56.098,60.366
41,4.268,2.171,Priority,69.0,73.268
46,22.304,3.283,FCFS,468.152,490.457
46,22.304,3.283,SJF,355.217,377.522
46,22.304,3.283,SRTF,353.239,375.543
46,22.304,3.283,RR,702.196,724.5
46,22.304,3.283,Priority,597.435,619.739
5,35.4,2.8,FCFS,70.6,106.0
5,35.4,2.8,SJF,60.2,95.6
5,35.4,2.8,SRTF,56.4,91.8
5,35.4,2.8,RR,110.8,146.2
5,35.4,2.8,Priority,79.8,115.2
9,17.889,2.333,FCFS,70.222,88.111
9,17.889,2.333,SJF,66.778,84.667
9,17.889,2.333,SRTF,66.778,84.667
9,17.889,2.333,RR,129.111,147.0
9,17.889,2.333,Priority,69.889,87.778
5,38.4,1.6,FCFS,77.2,115.6
5,38.4,1.6,SJF,73.6,112.0
5,38.4,1.6,SRTF,65.6,104.0
5,38.4,1.6,RR,128.4,166.8
5,38.4,1.6,Priority,78.0,116.4
22,19.364,4.727,FCFS,137.455,156.818
22,19.364,4.727,SJF,110.591,129.955
22,19.364,4.727,SRTF,110.227,129.591
22,19.364,4.727,RR,216.0,235.364
22,19.364,4.727,Priority,159.545,178.909
47,25.362,5,FCFS,541.766,567.128
47,25.362,5,SJF,392.979,418.34
47,25.362,5,SRTF,379.872,405.234
47,25.362,5,RR,773.553,798.915
47,25.362,5,Priority,553.851,579.213
49,5.204,2.286,FCFS,183.571,188.776
49,5.204,2.286,SJF,74.184,79.388
49,5.204,2.286,SRTF,40.673,45.878
49,5.204,2.286,RR,67.939,73.143
49,5.204,2.286,Priority,104.51,109.714
15,19.067,3.333,FCFS,114.467,133.533
15,19.067,3.333,SJF,77.467,96.533
15,19.067,3.333,SRTF,77.267,96.333
15,19.067,3.333,RR,153.667,172.733
15,19.067,3.333,Priority,79.933,99.0
27,24.111,3.074,FCFS,290.333,314.444
27,24.111,3.074,SJF,249.296,273.407
27,24.111,3.074,SRTF,236.704,260.815
27,24.111,3.074,RR,467.741,491.852
27,24.111,3.074,Priority,317.667,341.778
9,5.111,3.556,FCFS,10.0,15.111
9,5.111,3.556,SJF,6.667,11.778
9,5.111,3.556,SRTF,6.667,11.778
9,5.111,3.556,RR,13.222,18.333
9,5.111,3.556,Priority,8.444,13.556
19,8.316,2.158,FCFS,112.684,121.0
19,8.316,2.158,SJF,67.632,75.947
19,8.316,2.158,SRTF,21.105,29.421
19,8.316,2.158,RR,34.316,42.632
19,8.316,2.158,Priority,87.158,95.474
23,17.217,3.13,FCFS,148.0,165.217
23,17.217,3.13,SJF,104.522,121.739
23,17.217,3.13,SRTF,104.043,121.261
23,17.217,3.13,RR,214.652,231.87
23,17.217,3.13,Priority,156.957,174.174
6,23.833,3.5,FCFS,55.5,79.333
6,23.833,3.5,SJF,47.0,70.833
6,23.833,3.5,SRTF,45.167,69.0
6,23.833,3.5,RR,90.333,114.167
6,23.833,3.5,Priority,61.333,85.167
7,14.714,2.429,FCFS,41.143,55.857
7,14.714,2.429,SJF,40.857,55.571
7,14.714,2.429,SRTF,40.857,55.571
7,14.714,2.429,RR,77.143,91.857
7,14.714,2.429,Priority,41.571,56.286
39,23.41,2.692,FCFS,446.077,469.487
39,23.41,2.692,SJF,322.949,346.359
39,23.41,2.692,SRTF,322.692,346.103
39,23.41,2.692,RR,655.564,678.974
39,23.41,2.692,Priority,443.359,466.769
25,5.96,3.36,FCFS,39.96,45.92
25,5.96,3.36,SJF,28.12,34.08
25,5.96,3.36,SRTF,27.68,33.64
25,5.96,3.36,RR,53.04,59.0
25,5.96,3.36,Priority,40.08,46.04
9,18.556,2.222,FCFS,73.0,91.556
9,18.556,2.222,SJF,70.667,89.222
9,18.556,2.222,SRTF,70.667,89.222
9,18.556,2.222,RR,137.0,155.556
9,18.556,2.222,Priority,75.444,94.0
11,15.545,2.818,FCFS,127.091,142.636
11,15.545,2.818,SJF,43.727,59.273
11,15.545,2.818,SRTF,19.455,35.0
11,15.545,2.818,RR,41.182,56.727
11,15.545,2.818,Priority,46.0,61.545
42,21.643,3.571,FCFS,463.81,485.452
42,21.643,3.571,SJF,292.119,313.762
42,21.643,3.571,SRTF,291.476,313.119
42,21.643,3.571,RR,596.238,617.881
42,21.643,3.571,Priority,297.119,318.762
44,5.909,2.114,FCFS,192.455,198.364
44,5.909,2.114,SJF,93.705,99.614
44,5.909,2.114,SRTF,40.841,46.75
44,5.909,2.114,RR,68.318,74.227
44,5.909,2.114,Priority,122.659,128.568
8,20.625,3.5,FCFS,70.625,91.25
8,20.625,3.5,SJF,43.0,63.625
8,20.625,3.5,SRTF,42.625,63.25
8,20.625,3.5,RR,84.5,105.125
8,20.625,3.5,Priority,43.0,63.625
5,17.2,2.4,FCFS,33.4,50.6
5,17.2,2.4,SJF,33.2,50.4
5,17.2,2.4,SRTF,33.2,50.4
5,17.2,2.4,RR,65.4,82.6
5,17.2,2.4,Priority,33.2,50.4
18,6.944,2.722,FCFS,60.0,66.944
18,6.944,2.722,SJF,51.111,58.056
18,6.944,2.722,SRTF,51.111,58.056
18,6.944,2.722,RR,98.278,105.222
18,6.944,2.722,Priority,59.667,66.611
11,19.909,3.091,FCFS,94.545,114.455
11,19.909,3.091,SJF,93.818,113.727
11,19.909,3.091,SRTF,93.818,113.727
11,19.909,3.091,RR,177.545,197.455
11,19.909,3.091,Priority,97.727,117.636
47,5.617,2.149,FCFS,192.553,198.17
47,5.617,2.149,SJF,95.021,100.638
47,5.617,2.149,SRTF,42.851,48.468
47,5.617,2.149,RR,71.255,76.872
47,5.617,2.149,Priority,124.681,130.298
11,12.909,2.545,FCFS,105.182,118.091
11,12.909,2.545,SJF,45.727,58.636
11,12.909,2.545,SRTF,17.545,30.455
11,12.909,2.545,RR,38.545,51.455
11,12.909,2.545,Priority,47.273,60.182
16,16.75,3.938,FCFS,110.5,127.25
16,16.75,3.938,SJF,86.938,103.688
16,16.75,3.938,SRTF,84.312,101.062
16,16.75,3.938,RR,165.562,182.312
16,16.75,3.938,Priority,149.938,166.688
15,25.8,4.4,FCFS,180.8,206.6
15,25.8,4.4,SJF,120.467,146.267
15,25.8,4.4,SRTF,112.067,137.867
15,25.8,4.4,RR,228.733,254.533
15,25.8,4.4,Priority,186.867,212.667
21,25.429,2.905,FCFS,258.81,284.238
21,25.429,2.905,SJF,195.286,220.714
21,25.429,2.905,SRTF,194.429,219.857
21,25.429,2.905,RR,396.476,421.905
21,25.429,2.905,Priority,266.143,291.571
22,8.455,2.091,FCFS,140.136,148.591
22,8.455,2.091,SJF,52.182,60.636
22,8.455,2.091,SRTF,21.864,30.318
22,8.455,2.091,RR,42.909,51.364
22,8.455,2.091,Priority,58.409,66.864
7,20.143,3.286,FCFS,60.714,80.857
7,20.143,3.286,SJF,58.429,78.571
7,20.143,3.286,SRTF,58.429,78.571
7,20.143,3.286,RR,113.429,133.571
7,20.143,3.286,Priority,59.143,79.286
25,26.56,2.84,FCFS,300.68,327.24
25,26.56,2.84,SJF,248.04,274.6
25,26.56,2.84,SRTF,248.04,274.6
25,26.56,2.84,RR,491.08,517.64
25,26.56,2.84,Priority,291.96,318.52
12,11.583,2.917,FCFS,63.0,74.583
12,11.583,2.917,SJF,58.083,69.667
12,11.583,2.917,SRTF,58.083,69.667
12,11.583,2.917,RR,113.75,125.333
12,11.583,2.917,Priority,61.5,73.083
5,15.8,3,FCFS,29.6,45.4
5,15.8,3,SJF,29.0,44.8
5,15.8,3,SRTF,28.6,44.4
5,15.8,3,RR,54.6,70.4
5,15.8,3,Priority,29.0,44.8
9,36.778,3.444,FCFS,140.556,177.333
9,36.778,3.444,SJF,131.111,167.889
9,36.778,3.444,SRTF,120.778,157.556
9,36.778,3.444,RR,241.444,278.222
9,36.778,3.444,Priority,155.778,192.556
6,34,3.167,FCFS,78.167,112.167
6,34,3.167,SJF,67.333,101.333
6,34,3.167,SRTF,67.333,101.333
6,34,3.167,RR,133.0,167.0
6,34,3.167,Priority,78.167,112.167
42,27,2.976,FCFS,547.714,574.714
42,27,2.976,SJF,449.143,476.143
42,27,2.976,SRTF,449.143,476.143
42,27,2.976,RR,910.095,937.095
42,27,2.976,Priority,549.619,576.619
20,8.1,2.1,FCFS,125.1,133.2
20,8.1,2.1,SJF,44.25,52.35
20,8.1,2.1,SRTF,18.25,26.35
20,8.1,2.1,RR,37.8,45.9
20,8.1,2.1,Priority,69.3,77.4
5,31.6,2,FCFS,68.4,100.0
5,31.6,2,SJF,55.8,87.4
5,31.6,2,SRTF,54.0,85.6
5,31.6,2,RR,109.4,141.0
5,31.6,2,Priority,60.0,91.6
19,13.579,2.684,FCFS,77.316,90.895
19,13.579,2.684,SJF,49.053,62.632
19,13.579,2.684,SRTF,47.105,60.684
19,13.579,2.684,RR,97.368,110.947
19,13.579,2.684,Priority,77.474,91.053
48,4.542,3.125,FCFS,73.333,77.875
48,4.542,3.125,SJF,40.375,44.917
48,4.542,3.125,SRTF,39.146,43.688
48,4.542,3.125,RR,84.771,89.312
48,4.542,3.125,Priority,68.75,73.292
18,13.167,2.667,FCFS,108.611,121.778
18,13.167,2.667,SJF,105.333,118.5
18,13.167,2.667,SRTF,105.333,118.5
18,13.167,2.667,RR,194.611,207.778
18,13.167,2.667,Priority,108.444,121.611
10,16.3,2.4,FCFS,69.4,85.7
10,16.3,2.4,SJF,68.8,85.1
10,16.3,2.4,SRTF,68.8,85.1
10,16.3,2.4,RR,125.8,142.1
10,16.3,2.4,Priority,72.5,88.8
17,18.765,3.235,FCFS,155.882,174.647
17,18.765,3.235,SJF,93.765,112.529
17,18.765,3.235,SRTF,92.765,111.529
17,18.765,3.235,RR,192.0,210.765
17,18.765,3.235,Priority,95.0,113.765
47,13.957,3.128,FCFS,238.106,252.064
47,13.957,3.128,SJF,143.787,157.745
47,13.957,3.128,SRTF,140.915,154.872
47,13.957,3.128,RR,305.532,319.489
47,13.957,3.128,Priority,242.979,256.936
17,7.176,3.471,FCFS,57.118,64.294
17,7.176,3.471,SJF,50.765,57.941
17,7.176,3.471,SRTF,50.765,57.941
17,7.176,3.471,RR,90.647,97.824
17,7.176,3.471,Priority,57.353,64.529
11,7.455,1.909,FCFS,56.0,63.455
11,7.455,1.909,SJF,34.182,41.636
11,7.455,1.909,SRTF,9.636,17.091
11,7.455,1.909,RR,20.364,27.818
11,7.455,1.909,Priority,39.545,47.0
5,15,2.6,FCFS,27.8,42.8
5,15,2.6,SJF,27.4,42.4
5,15,2.6,SRTF,27.4,42.4
5,15,2.6,RR,51.8,66.8
5,15,2.6,Priority,28.8,43.8
14,10.214,3.214,FCFS,64.0,74.214
14,10.214,3.214,SJF,60.071,70.286
14,10.214,3.214,SRTF,60.071,70.286
14,10.214,3.214,RR,112.286,122.5
14,10.214,3.214,Priority,60.929,71.143
33,24.03,3.03,FCFS,372.242,396.273
33,24.03,3.03,SJF,297.333,321.364
33,24.03,3.03,SRTF,292.788,316.818
33,24.03,3.03,RR,596.03,620.061
33,24.03,3.03,Priority,360.424,384.455
10,35.6,3.2,FCFS,151.2,186.8
10,35.6,3.2,SJF,132.9,168.5
10,35.6,3.2,SRTF,130.0,165.6
10,35.6,3.2,RR,256.6,292.2
10,35.6,3.2,Priority,149.0,184.6
41,5.537,2.756,FCFS,79.878,85.415
41,5.537,2.756,SJF,51.0,56.537
41,5.537,2.756,SRTF,50.78,56.317
41,5.537,2.756,RR,102.659,108.195
41,5.537,2.756,Priority,73.317,78.854
9,4.889,3.333,FCFS,10.333,15.222
9,4.889,3.333,SJF,6.778,11.667
9,4.889,3.333,SRTF,4.778,9.667
9,4.889,3.333,RR,10.444,15.333
9,4.889,3.333,Priority,13.333,18.222
5,18,2.8,FCFS,35.0,53.0
5,18,2.8,SJF,34.0,52.0
5,18,2.8,SRTF,33.6,51.6
5,18,2.8,RR,64.0,82.0
5,18,2.8,Priority,35.6,53.6
31,20.387,3.484,FCFS,332.097,352.484
31,20.387,3.484,SJF,204.71,225.097
31,20.387,3.484,SRTF,192.355,212.742
31,20.387,3.484,RR,395.71,416.097
31,20.387,3.484,Priority,384.065,404.452
33,6.879,2,FCFS,169.303,176.182
33,6.879,2,SJF,34.303,41.182
33,6.879,2,SRTF,34.303,41.182
33,6.879,2,RR,56.576,63.455
33,6.879,2,Priority,51.121,58.0
44,12.614,3.25,FCFS,183.682,196.295
44,12.614,3.25,SJF,107.0,119.614
44,12.614,3.25,SRTF,105.318,117.932
44,12.614,3.25,RR,230.636,243.25
44,12.614,3.25,Priority,192.591,205.205
18,10.333,2.389,FCFS,144.389,154.722
18,10.333,2.389,SJF,52.556,62.889
18,10.333,2.389,SRTF,22.944,33.278
18,10.333,2.389,RR,44.111,54.444
18,10.333,2.389,Priority,103.833,114.167
9,6.111,2.778,FCFS,24.556,30.667
9,6.111,2.778,SJF,19.778,25.889
9,6.111,2.778,SRTF,19.778,25.889
9,6.111,2.778,RR,34.889,41.0
9,6.111,2.778,Priority,23.444,29.556
46,16.978,3,FCFS,356.717,373.696
46,16.978,3,SJF,222.5,239.478
46,16.978,3,SRTF,219.804,236.783
46,16.978,3,RR,436.717,453.696
46,16.978,3,Priority,228.283,245.261
6,18.667,1.667,FCFS,45.5,64.167
6,18.667,1.667,SJF,45.333,64.0
6,18.667,1.667,SRTF,45.333,64.0
6,18.667,1.667,RR,85.5,104.167
6,18.667,1.667,Priority,45.667,64.333
30,18.233,3.267,FCFS,265.433,283.667
30,18.233,3.267,SJF,164.833,183.067
30,18.233,3.267,SRTF,161.833,180.067
30,18.233,3.267,RR,329.7,347.933
30,18.233,3.267,Priority,169.133,187.367
15,5.133,3.333,FCFS,34.067,39.2
15,5.133,3.333,SJF,28.267,33.4
15,5.133,3.333,SRTF,28.267,33.4
15,5.133,3.333,RR,47.667,52.8
15,5.133,3.333,Priority,34.467,39.6
50,21.48,3.56,FCFS,522.24,543.72
50,21.48,3.56,SJF,358.96,380.44
50,21.48,3.56,SRTF,349.9,371.38
50,21.48,3.56,RR,704.24,725.72
50,21.48,3.56,Priority,365.52,387.0
7,22.714,3.571,FCFS,47.143,69.857
7,22.714,3.571,SJF,44.571,67.286
7,22.714,3.571,SRTF,44.571,67.286
7,22.714,3.571,RR,87.143,109.857
7,22.714,3.571,Priority,44.857,67.571
34,28.265,3.941,FCFS,427.794,456.059
34,28.265,3.941,SJF,317.118,345.382
34,28.265,3.941,SRTF,316.206,344.471
34,28.265,3.941,RR,633.029,661.294
34,28.265,3.941,Priority,459.147,487.412
31,7.032,2.452,FCFS,159.0,166.032
31,7.032,2.452,SJF,70.032,77.065
31,7.032,2.452,SRTF,34.839,41.871
31,7.032,2.452,RR,56.871,63.903
31,7.032,2.452,Priority,77.097,84.129
10,30.6,3,FCFS,149.2,179.8
10,30.6,3,SJF,116.2,146.8
10,30.6,3,SRTF,115.4,146.0
10,30.6,3,RR,231.2,261.8
10,30.6,3,Priority,144.5,175.1
21,4.19,2.667,FCFS,32.524,36.714
21,4.19,2.667,SJF,18.095,22.286
21,4.19,2.667,SRTF,17.905,22.095
21,4.19,2.667,RR,37.857,42.048
21,4.19,2.667,Priority,26.667,30.857
20,18.9,3.05,FCFS,180.05,198.95
20,18.9,3.05,SJF,171.15,190.05
20,18.9,3.05,SRTF,171.15,190.05
20,18.9,3.05,RR,335.45,354.35
20,18.9,3.05,Priority,176.9,195.8
15,36,2.6,FCFS,262.133,298.133
15,36,2.6,SJF,219.067,255.067
15,36,2.6,SRTF,218.933,254.933
15,36,2.6,RR,437.333,473.333
15,36,2.6,Priority,258.267,294.267
36,23.944,3,FCFS,426.361,450.306
36,23.944,3,SJF,292.444,316.389
36,23.944,3,SRTF,288.972,312.917
36,23.944,3,RR,589.806,613.75
36,23.944,3,Priority,509.444,533.389
26,7.423,2.192,FCFS,133.154,140.577
26,7.423,2.192,SJF,52.154,59.577
26,7.423,2.192,SRTF,29.077,36.5
26,7.423,2.192,RR,50.154,57.577
26,7.423,2.192,Priority,58.692,66.115
5,11.4,3.2,FCFS,21.2,32.6
5,11.4,3.2,SJF,19.6,31.0
5,11.4,3.2,SRTF,19.6,31.0
5,11.4,3.2,RR,39.6,51.0
5,11.4,3.2,Priority,20.8,32.2
9,19.556,3.444,FCFS,75.333,94.889
9,19.556,3.444,SJF,74.222,93.778
9,19.556,3.444,SRTF,74.222,93.778
9,19.556,3.444,RR,142.333,161.889
9,19.556,3.444,Priority,77.667,97.222
24,13.542,2.75,FCFS,122.833,136.375
24,13.542,2.75,SJF,73.75,87.292
24,13.542,2.75,SRTF,65.208,78.75
24,13.542,2.75,RR,144.375,157.917
24,13.542,2.75,Priority,130.625,144.167
21,21.667,3.714,FCFS,226.048,247.714
21,21.667,3.714,SJF,158.333,180.0
21,21.667,3.714,SRTF,149.857,171.524
21,21.667,3.714,RR,306.524,328.19
21,21.667,3.714,Priority,161.667,183.333
34,25.471,5.206,FCFS,385.676,411.147
34,25.471,5.206,SJF,246.059,271.529
34,25.471,5.206,SRTF,245.088,270.559
34,25.471,5.206,RR,504.176,529.647
34,25.471,5.206,Priority,434.235,459.706
40,18.025,3.175,FCFS,347.7,365.725
40,18.025,3.175,SJF,222.1,240.125
40,18.025,3.175,SRTF,213.15,231.175
40,18.025,3.175,RR,433.175,451.2
40,18.025,3.175,Priority,227.975,246.0
28,15.893,2.857,FCFS,167.286,183.179
28,15.893,2.857,SJF,96.393,112.286
28,15.893,2.857,SRTF,94.643,110.536
28,15.893,2.857,RR,212.143,228.036
28,15.893,2.857,Priority,148.929,164.821
16,12,3.812,FCFS,90.562,102.562
16,12,3.812,SJF,84.375,96.375
16,12,3.812,SRTF,84.375,96.375
16,12,3.812,RR,158.312,170.312
16,12,3.812,Priority,91.5,103.5
20,16.85,3.45,FCFS,129.15,146.0
20,16.85,3.45,SJF,88.9,105.75
20,16.85,3.45,SRTF,88.2,105.05
20,16.85,3.45,RR,185.6,202.45
20,16.85,3.45,Priority,129.65,146.5
10,23.6,3.8,FCFS,87.6,111.2
10,23.6,3.8,SJF,79.9,103.5
10,23.6,3.8,SRTF,79.9,103.5
10,23.6,3.8,RR,156.7,180.3
10,23.6,3.8,Priority,100.0,123.6
41,19.805,3.415,FCFS,388.707,408.512
41,19.805,3.415,SJF,237.293,257.098
41,19.805,3.415,SRTF,233.927,253.732
41,19.805,3.415,RR,472.78,492.585
41,19.805,3.415,Priority,243.146,262.951
7,15.571,2.429,FCFS,48.571,64.143
7,15.571,2.429,SJF,43.714,59.286
7,15.571,2.429,SRTF,43.714,59.286
7,15.571,2.429,RR,87.0,102.571
7,15.571,2.429,Priority,46.571,62.143
9,39.667,2.333,FCFS,152.444,192.111
9,39.667,2.333,SJF,138.111,177.778
9,39.667,2.333,SRTF,135.0,174.667
9,39.667,2.333,RR,263.444,303.111
9,39.667,2.333,Priority,150.556,190.222
20,7.9,2.15,FCFS,117.55,125.45
20,7.9,2.15,SJF,45.9,53.8
20,7.9,2.15,SRTF,17.0,24.9
20,7.9,2.15,RR,35.7,43.6
20,7.9,2.15,Priority,68.15,76.05
16,6.375,2.5,FCFS,29.188,35.562
16,6.375,2.5,SJF,22.938,29.312
16,6.375,2.5,SRTF,22.875,29.25
16,6.375,2.5,RR,40.0,46.375
16,6.375,2.5,Priority,26.375,32.75
17,12.059,2.824,FCFS,95.471,107.529
17,12.059,2.824,SJF,88.765,100.824
17,12.059,2.824,SRTF,88.765,100.824
17,12.059,2.824,RR,166.118,178.176
17,12.059,2.824,Priority,96.176,108.235
5,19.8,2.2,FCFS,34.6,54.4
5,19.8,2.2,SJF,30.6,50.4
5,19.8,2.2,SRTF,22.0,41.8
5,19.8,2.2,RR,44.6,64.4
5,19.8,2.2,Priority,43.0,62.8
32,5.344,3.344,FCFS,58.875,64.219
32,5.344,3.344,SJF,36.312,41.656
32,5.344,3.344,SRTF,35.219,40.562
32,5.344,3.344,RR,73.469,78.812
32,5.344,3.344,Priority,51.094,56.438
26,19.577,3.385,FCFS,255.808,275.385
26,19.577,3.385,SJF,153.077,172.654
26,19.577,3.385,SRTF,152.423,172.0
26,19.577,3.385,RR,313.885,333.462
26,19.577,3.385,Priority,155.885,175.462
16,24.562,3.188,FCFS,175.688,200.25
16,24.562,3.188,SJF,137.75,162.312
16,24.562,3.188,SRTF,137.75,162.312
16,24.562,3.188,RR,270.875,295.438
16,24.562,3.188,Priority,174.125,198.688
9,11.556,2.667,FCFS,36.444,48.0
9,11.556,2.667,SJF,23.667,35.222
9,11.556,2.667,SRTF,21.889,33.444
9,11.556,2.667,RR,45.333,56.889
9,11.556,2.667,Priority,40.667,52.222
6,36,3,FCFS,76.5,112.5
6,36,3,SJF,73.667,109.667
6,36,3,SRTF,71.167,107.167
6,36,3,RR,141.333,177.333
6,36,3,Priority,86.333,122.333
7,32.571,3.571,FCFS,92.571,125.143
7,32.571,3.571,SJF,69.143,101.714
7,32.571,3.571,SRTF,68.143,100.714
7,32.571,3.571,RR,137.0,169.571
7,32.571,3.571,Priority,83.714,116.286
33,7.152,1.818,FCFS,174.545,181.697
33,7.152,1.818,SJF,86.424,93.576
33,7.152,1.818,SRTF,36.606,43.758
33,7.152,1.818,RR,58.97,66.121
33,7.152,1.818,Priority,99.03,106.182
47,14.745,2.574,FCFS,268.872,283.617
47,14.745,2.574,SJF,157.957,172.702
47,14.745,2.574,SRTF,156.723,171.468
47,14.745,2.574,RR,329.766,344.511
47,14.745,2.574,Priority,265.851,280.596
34,5.529,2.941,FCFS,57.147,62.676
34,5.529,2.941,SJF,38.471,44.0
34,5.529,2.941,SRTF,38.412,43.941
34,5.529,2.941,RR,71.176,76.706
34,5.529,2.941,Priority,65.588,71.118
5,8.8,2.8,FCFS,17.4,26.2
5,8.8,2.8,SJF,15.2,24.0
5,8.8,2.8,SRTF,15.2,24.0
5,8.8,2.8,RR,26.8,35.6
5,8.8,2.8,Priority,17.4,26.2
17,9.118,2.882,FCFS,73.235,82.353
17,9.118,2.882,SJF,65.353,74.471
17,9.118,2.882,SRTF,65.353,74.471
17,9.118,2.882,RR,116.765,125.882
17,9.118,2.882,Priority,69.235,78.353
8,17.25,2.375,FCFS,90.875,108.125
8,17.25,2.375,SJF,37.0,54.25
8,17.25,2.375,SRTF,20.5,37.75
8,17.25,2.375,RR,41.125,58.375
8,17.25,2.375,Priority,49.0,66.25
8,17.875,3.125,FCFS,61.625,79.5
8,17.875,3.125,SJF,58.5,76.375
8,17.875,3.125,SRTF,58.5,76.375
8,17.875,3.125,RR,112.625,130.5
8,17.875,3.125,Priority,61.25,79.125
47,16.809,3.128,FCFS,288.085,304.894
47,16.809,3.128,SJF,205.723,222.532
47,16.809,3.128,SRTF,203.596,220.404
47,16.809,3.128,RR,417.851,434.66
47,16.809,3.128,Priority,282.872,299.681
32,5.781,2.781,FCFS,54.625,60.406
32,5.781,2.781,SJF,35.688,41.469
32,5.781,2.781,SRTF,35.062,40.844
32,5.781,2.781,RR,68.375,74.156
32,5.781,2.781,Priority,57.531,63.312
7,38.857,3.429,FCFS,111.571,150.429
7,38.857,3.429,SJF,92.857,131.714
7,38.857,3.429,SRTF,92.857,131.714
7,38.857,3.429,RR,186.571,225.429
7,38.857,3.429,Priority,95.857,134.714
34,22,3.647,FCFS,353.676,375.676
34,22,3.647,SJF,236.029,258.029
34,22,3.647,SRTF,228.529,250.529
34,22,3.647,RR,460.941,482.941
34,22,3.647,Priority,238.765,260.765
39,23.154,3.179,FCFS,420.179,443.333
39,23.154,3.179,SJF,302.538,325.692
39,23.154,3.179,SRTF,301.718,324.872
39,23.154,3.179,RR,607.718,630.872
39,23.154,3.179,Priority,538.949,562.103
14,10.643,2.5,FCFS,109.286,119.929
14,10.643,2.5,SJF,46.0,56.643
14,10.643,2.5,SRTF,20.429,31.071
14,10.643,2.5,RR,41.643,52.286
14,10.643,2.5,Priority,51.071,61.714
39,26.359,3,FCFS,494.385,520.744
39,26.359,3,SJF,380.564,406.923
39,26.359,3,SRTF,380.564,406.923
39,26.359,3,RR,765.154,791.513
39,26.359,3,Priority,454.077,480.436
43,6.326,2.116,FCFS,201.698,208.023
43,6.326,2.116,SJF,86.628,92.953
43,6.326,2.116,SRTF,44.628,50.953
43,6.326,2.116,RR,72.791,79.116
43,6.326,2.116,Priority,115.488,121.814
7,38.429,3.286,FCFS,122.429,160.857
7,38.429,3.286,SJF,103.286,141.714
7,38.429,3.286,SRTF,96.143,134.571
7,38.429,3.286,RR,191.429,229.857
7,38.429,3.286,Priority,126.857,165.286
25,16.8,2.92,FCFS,162.92,179.72
25,16.8,2.92,SJF,104.8,121.6
25,16.8,2.92,SRTF,103.92,120.72
25,16.8,2.92,RR,232.36,249.16
25,16.8,2.92,Priority,139.24,156.04
28,19.607,3.429,FCFS,235.071,254.679
28,19.607,3.429,SJF,171.964,191.571
28,19.607,3.429,SRTF,171.786,191.393
28,19.607,3.429,RR,336.143,355.75
28,19.607,3.429,Priority,175.464,195.071
12,23.667,2.833,FCFS,129.417,153.083
12,23.667,2.833,SJF,98.417,122.083
12,23.667,2.833,SRTF,89.833,113.5
12,23.667,2.833,RR,184.667,208.333
12,23.667,2.833,Priority,118.75,142.417
20,11.6,3.3,FCFS,108.4,120.0
20,11.6,3.3,SJF,101.55,113.15
20,11.6,3.3,SRTF,101.55,113.15
20,11.6,3.3,RR,190.85,202.45
20,11.6,3.3,Priority,108.5,120.1
49,24.041,3.265,FCFS,565.02,589.061
49,24.041,3.265,SJF,425.898,449.939
49,24.041,3.265,SRTF,425.857,449.898
49,24.041,3.265,RR,859.878,883.918
49,24.041,3.265,Priority,554.755,578.796
36,5.5,2.861,FCFS,64.722,70.222
36,5.5,2.861,SJF,42.361,47.861
36,5.5,2.861,SRTF,41.75,47.25
36,5.5,2.861,RR,81.889,87.389
36,5.5,2.861,Priority,66.194,71.694
6,38.5,3.167,FCFS,97.333,135.833
6,38.5,3.167,SJF,86.0,124.5
6,38.5,3.167,SRTF,86.0,124.5
6,38.5,3.167,RR,175.0,213.5
6,38.5,3.167,Priority,91.5,130.0
15,9.267,3.067,FCFS,65.2,74.467
15,9.267,3.067,SJF,58.933,68.2
15,9.267,3.067,SRTF,58.933,68.2
15,9.267,3.067,RR,111.067,120.333
15,9.267,3.067,Priority,64.733,74.0
47,5.213,2.83,FCFS,71.191,76.404
47,5.213,2.83,SJF,46.617,51.83
47,5.213,2.83,SRTF,46.574,51.787
47,5.213,2.83,RR,89.128,94.34
47,5.213,2.83,Priority,74.404,79.617
32,6.688,2.281,FCFS,157.562,164.25
32,6.688,2.281,SJF,78.25,84.938
